"date","day","time","name","cap"
"2021-09-23","Thursday","21:30","EastDeck2/3",6
"2021-09-23","Thursday","21:30","NorthDeck",36
"2021-09-23","Thursday","21:30","SouthVillageDeck",48
"2021-09-23","Thursday","21:30","UnionDeckLower",12
"2021-09-23","Thursday","21:30","UnionDeckUpper",0
"2021-09-23","Thursday","21:30","WestDeck",6
"2021-09-23","Thursday","22:00","ConeDeckFaculty/Staff",0
"2021-09-23","Thursday","22:00","ConeDeckVisitor",6
"2021-09-23","Thursday","22:00","CRIDeck",7
"2021-09-23","Thursday","22:00","EastDeck1",6
"2021-09-23","Thursday","22:00","EastDeck2/3",5
"2021-09-23","Thursday","22:00","NorthDeck",38
"2021-09-23","Thursday","22:00","SouthVillageDeck",49
"2021-09-23","Thursday","22:00","UnionDeckLower",10
"2021-09-23","Thursday","22:00","UnionDeckUpper",0
"2021-09-23","Thursday","22:00","WestDeck",5
"2021-09-23","Thursday","22:30","ConeDeckFaculty/Staff",0
"2021-09-23","Thursday","22:30","ConeDeckVisitor",5
"2021-09-23","Thursday","22:30","CRIDeck",7
"2021-09-23","Thursday","22:30","EastDeck1",6
"2021-09-23","Thursday","22:30","EastDeck2/3",4
"2021-09-23","Thursday","22:30","NorthDeck",41
"2021-09-23","Thursday","22:30","SouthVillageDeck",49
"2021-09-23","Thursday","22:30","UnionDeckLower",8
"2021-09-23","Thursday","22:30","UnionDeckUpper",0
"2021-09-23","Thursday","22:30","WestDeck",5
"2021-09-23","Thursday","23:00","ConeDeckFaculty/Staff",0
"2021-09-23","Thursday","23:00","ConeDeckVisitor",5
"2021-09-23","Thursday","23:00","CRIDeck",6
"2021-09-23","Thursday","23:00","EastDeck1",6
"2021-09-23","Thursday","23:00","EastDeck2/3",3
"2021-09-23","Thursday","23:00","NorthDeck",43
"2021-09-23","Thursday","23:00","SouthVillageDeck",51
"2021-09-23","Thursday","23:00","UnionDeckLower",7
"2021-09-23","Thursday","23:00","UnionDeckUpper",0
"2021-09-23","Thursday","23:00","WestDeck",5
"2021-09-23","Thursday","23:30","ConeDeckFaculty/Staff",0
"2021-09-23","Thursday","23:30","ConeDeckVisitor",4
"2021-09-23","Thursday","23:30","CRIDeck",6
"2021-09-23","Thursday","23:30","EastDeck1",6
"2021-09-23","Thursday","23:30","EastDeck2/3",3
"2021-09-23","Thursday","23:30","NorthDeck",44
"2021-09-23","Thursday","23:30","SouthVillageDeck",52
"2021-09-23","Thursday","23:30","UnionDeckLower",4
"2021-09-23","Thursday","23:30","UnionDeckUpper",0
"2021-09-23","Thursday","23:30","WestDeck",4
"2021-09-24","Friday","00:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","00:00","ConeDeckVisitor",5
"2021-09-24","Friday","00:00","CRIDeck",6
"2021-09-24","Friday","00:00","EastDeck1",6
"2021-09-24","Friday","00:00","EastDeck2/3",2
"2021-09-24","Friday","00:00","NorthDeck",46
"2021-09-24","Friday","00:00","SouthVillageDeck",53
"2021-09-24","Friday","00:00","UnionDeckLower",3
"2021-09-24","Friday","00:00","UnionDeckUpper",0
"2021-09-24","Friday","00:00","WestDeck",4
"2021-09-24","Friday","00:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","00:30","ConeDeckVisitor",5
"2021-09-24","Friday","00:30","CRIDeck",6
"2021-09-24","Friday","00:30","EastDeck1",6
"2021-09-24","Friday","00:30","EastDeck2/3",2
"2021-09-24","Friday","00:30","NorthDeck",48
"2021-09-24","Friday","00:30","SouthVillageDeck",53
"2021-09-24","Friday","00:30","UnionDeckLower",3
"2021-09-24","Friday","00:30","UnionDeckUpper",0
"2021-09-24","Friday","00:30","WestDeck",4
"2021-09-24","Friday","01:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","01:00","ConeDeckVisitor",5
"2021-09-24","Friday","01:00","CRIDeck",6
"2021-09-24","Friday","01:00","EastDeck1",6
"2021-09-24","Friday","01:00","EastDeck2/3",2
"2021-09-24","Friday","01:00","NorthDeck",49
"2021-09-24","Friday","01:00","SouthVillageDeck",54
"2021-09-24","Friday","01:00","UnionDeckLower",3
"2021-09-24","Friday","01:00","UnionDeckUpper",0
"2021-09-24","Friday","01:00","WestDeck",4
"2021-09-24","Friday","01:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","01:30","ConeDeckVisitor",5
"2021-09-24","Friday","01:30","CRIDeck",6
"2021-09-24","Friday","01:30","EastDeck1",6
"2021-09-24","Friday","01:30","EastDeck2/3",1
"2021-09-24","Friday","01:30","NorthDeck",49
"2021-09-24","Friday","01:30","SouthVillageDeck",54
"2021-09-24","Friday","01:30","UnionDeckLower",2
"2021-09-24","Friday","01:30","UnionDeckUpper",0
"2021-09-24","Friday","01:30","WestDeck",4
"2021-09-24","Friday","02:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","02:00","ConeDeckVisitor",5
"2021-09-24","Friday","02:00","CRIDeck",6
"2021-09-24","Friday","02:00","EastDeck1",6
"2021-09-24","Friday","02:00","EastDeck2/3",0
"2021-09-24","Friday","02:00","NorthDeck",49
"2021-09-24","Friday","02:00","SouthVillageDeck",54
"2021-09-24","Friday","02:00","UnionDeckLower",3
"2021-09-24","Friday","02:00","UnionDeckUpper",0
"2021-09-24","Friday","02:00","WestDeck",4
"2021-09-24","Friday","03:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","03:00","ConeDeckVisitor",4
"2021-09-24","Friday","03:00","CRIDeck",6
"2021-09-24","Friday","03:00","EastDeck1",6
"2021-09-24","Friday","03:00","EastDeck2/3",0
"2021-09-24","Friday","03:00","NorthDeck",50
"2021-09-24","Friday","03:00","SouthVillageDeck",54
"2021-09-24","Friday","03:00","UnionDeckLower",2
"2021-09-24","Friday","03:00","UnionDeckUpper",0
"2021-09-24","Friday","03:00","WestDeck",4
"2021-09-24","Friday","03:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","03:30","ConeDeckVisitor",4
"2021-09-24","Friday","03:30","CRIDeck",6
"2021-09-24","Friday","03:30","EastDeck1",6
"2021-09-24","Friday","03:30","EastDeck2/3",1
"2021-09-24","Friday","03:30","NorthDeck",50
"2021-09-24","Friday","03:30","SouthVillageDeck",54
"2021-09-24","Friday","03:30","UnionDeckLower",3
"2021-09-24","Friday","03:30","UnionDeckUpper",0
"2021-09-24","Friday","03:30","WestDeck",4
"2021-09-24","Friday","04:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","04:00","ConeDeckVisitor",4
"2021-09-24","Friday","04:00","CRIDeck",6
"2021-09-24","Friday","04:00","EastDeck1",6
"2021-09-24","Friday","04:00","EastDeck2/3",1
"2021-09-24","Friday","04:00","NorthDeck",50
"2021-09-24","Friday","04:00","SouthVillageDeck",54
"2021-09-24","Friday","04:00","UnionDeckLower",3
"2021-09-24","Friday","04:00","UnionDeckUpper",0
"2021-09-24","Friday","04:00","WestDeck",4
"2021-09-24","Friday","04:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","04:30","ConeDeckVisitor",4
"2021-09-24","Friday","04:30","CRIDeck",6
"2021-09-24","Friday","04:30","EastDeck1",6
"2021-09-24","Friday","04:30","EastDeck2/3",1
"2021-09-24","Friday","04:30","NorthDeck",51
"2021-09-24","Friday","04:30","SouthVillageDeck",54
"2021-09-24","Friday","04:30","UnionDeckLower",3
"2021-09-24","Friday","04:30","UnionDeckUpper",0
"2021-09-24","Friday","04:30","WestDeck",4
"2021-09-24","Friday","05:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","05:00","ConeDeckVisitor",4
"2021-09-24","Friday","05:00","CRIDeck",7
"2021-09-24","Friday","05:00","EastDeck1",6
"2021-09-24","Friday","05:00","EastDeck2/3",1
"2021-09-24","Friday","05:00","NorthDeck",51
"2021-09-24","Friday","05:00","SouthVillageDeck",55
"2021-09-24","Friday","05:00","UnionDeckLower",3
"2021-09-24","Friday","05:00","UnionDeckUpper",0
"2021-09-24","Friday","05:00","WestDeck",4
"2021-09-24","Friday","05:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","05:30","ConeDeckVisitor",4
"2021-09-24","Friday","05:30","CRIDeck",7
"2021-09-24","Friday","05:30","EastDeck1",6
"2021-09-24","Friday","05:30","EastDeck2/3",1
"2021-09-24","Friday","05:30","NorthDeck",51
"2021-09-24","Friday","05:30","SouthVillageDeck",55
"2021-09-24","Friday","05:30","UnionDeckLower",3
"2021-09-24","Friday","05:30","UnionDeckUpper",0
"2021-09-24","Friday","05:30","WestDeck",4
"2021-09-24","Friday","06:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","06:00","ConeDeckVisitor",4
"2021-09-24","Friday","06:00","CRIDeck",7
"2021-09-24","Friday","06:00","EastDeck1",6
"2021-09-24","Friday","06:00","EastDeck2/3",1
"2021-09-24","Friday","06:00","NorthDeck",53
"2021-09-24","Friday","06:00","SouthVillageDeck",55
"2021-09-24","Friday","06:00","UnionDeckLower",4
"2021-09-24","Friday","06:00","UnionDeckUpper",0
"2021-09-24","Friday","06:00","WestDeck",6
"2021-09-24","Friday","06:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","06:30","ConeDeckVisitor",5
"2021-09-24","Friday","06:30","CRIDeck",8
"2021-09-24","Friday","06:30","EastDeck1",7
"2021-09-24","Friday","06:30","EastDeck2/3",1
"2021-09-24","Friday","06:30","NorthDeck",54
"2021-09-24","Friday","06:30","SouthVillageDeck",56
"2021-09-24","Friday","06:30","UnionDeckLower",6
"2021-09-24","Friday","06:30","UnionDeckUpper",0
"2021-09-24","Friday","06:30","WestDeck",9
"2021-09-24","Friday","07:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","07:00","ConeDeckVisitor",6
"2021-09-24","Friday","07:00","CRIDeck",11
"2021-09-24","Friday","07:00","EastDeck1",7
"2021-09-24","Friday","07:00","EastDeck2/3",2
"2021-09-24","Friday","07:00","NorthDeck",56
"2021-09-24","Friday","07:00","SouthVillageDeck",58
"2021-09-24","Friday","07:00","UnionDeckLower",8
"2021-09-24","Friday","07:00","UnionDeckUpper",0
"2021-09-24","Friday","07:00","WestDeck",14
"2021-09-24","Friday","07:30","ConeDeckFaculty/Staff",3
"2021-09-24","Friday","07:30","ConeDeckVisitor",6
"2021-09-24","Friday","07:30","CRIDeck",14
"2021-09-24","Friday","07:30","EastDeck1",9
"2021-09-24","Friday","07:30","EastDeck2/3",6
"2021-09-24","Friday","07:30","NorthDeck",58
"2021-09-24","Friday","07:30","SouthVillageDeck",58
"2021-09-24","Friday","07:30","UnionDeckLower",12
"2021-09-24","Friday","07:30","UnionDeckUpper",0
"2021-09-24","Friday","07:30","WestDeck",17
"2021-09-24","Friday","08:00","ConeDeckFaculty/Staff",10
"2021-09-24","Friday","08:00","ConeDeckVisitor",8
"2021-09-24","Friday","08:00","CRIDeck",17
"2021-09-24","Friday","08:00","EastDeck1",15
"2021-09-24","Friday","08:00","EastDeck2/3",21
"2021-09-24","Friday","08:00","NorthDeck",60
"2021-09-24","Friday","08:00","SouthVillageDeck",60
"2021-09-24","Friday","08:00","UnionDeckLower",24
"2021-09-24","Friday","08:00","UnionDeckUpper",0
"2021-09-24","Friday","08:00","WestDeck",29
"2021-09-24","Friday","08:30","ConeDeckFaculty/Staff",18
"2021-09-24","Friday","08:30","ConeDeckVisitor",9
"2021-09-24","Friday","08:30","CRIDeck",22
"2021-09-24","Friday","08:30","EastDeck1",19
"2021-09-24","Friday","08:30","EastDeck2/3",25
"2021-09-24","Friday","08:30","NorthDeck",62
"2021-09-24","Friday","08:30","SouthVillageDeck",61
"2021-09-24","Friday","08:30","UnionDeckLower",29
"2021-09-24","Friday","08:30","UnionDeckUpper",3
"2021-09-24","Friday","08:30","WestDeck",35
"2021-09-24","Friday","09:00","ConeDeckFaculty/Staff",22
"2021-09-24","Friday","09:00","ConeDeckVisitor",11
"2021-09-24","Friday","09:00","CRIDeck",32
"2021-09-24","Friday","09:00","EastDeck1",26
"2021-09-24","Friday","09:00","EastDeck2/3",36
"2021-09-24","Friday","09:00","NorthDeck",65
"2021-09-24","Friday","09:00","SouthVillageDeck",62
"2021-09-24","Friday","09:00","UnionDeckLower",38
"2021-09-24","Friday","09:00","UnionDeckUpper",9
"2021-09-24","Friday","09:00","WestDeck",45
"2021-09-24","Friday","09:30","ConeDeckFaculty/Staff",24
"2021-09-24","Friday","09:30","ConeDeckVisitor",12
"2021-09-24","Friday","09:30","CRIDeck",35
"2021-09-24","Friday","09:30","EastDeck1",30
"2021-09-24","Friday","09:30","EastDeck2/3",40
"2021-09-24","Friday","09:30","NorthDeck",66
"2021-09-24","Friday","09:30","SouthVillageDeck",62
"2021-09-24","Friday","09:30","UnionDeckLower",41
"2021-09-24","Friday","09:30","UnionDeckUpper",12
"2021-09-24","Friday","09:30","WestDeck",50
"2021-09-24","Friday","10:00","ConeDeckFaculty/Staff",25
"2021-09-24","Friday","10:00","ConeDeckVisitor",12
"2021-09-24","Friday","10:00","CRIDeck",40
"2021-09-24","Friday","10:00","EastDeck1",34
"2021-09-24","Friday","10:00","EastDeck2/3",50
"2021-09-24","Friday","10:00","NorthDeck",67
"2021-09-24","Friday","10:00","SouthVillageDeck",62
"2021-09-24","Friday","10:00","UnionDeckLower",49
"2021-09-24","Friday","10:00","UnionDeckUpper",14
"2021-09-24","Friday","10:00","WestDeck",56
"2021-09-24","Friday","10:30","ConeDeckFaculty/Staff",25
"2021-09-24","Friday","10:30","ConeDeckVisitor",12
"2021-09-24","Friday","10:30","CRIDeck",39
"2021-09-24","Friday","10:30","EastDeck1",35
"2021-09-24","Friday","10:30","EastDeck2/3",49
"2021-09-24","Friday","10:30","NorthDeck",67
"2021-09-24","Friday","10:30","SouthVillageDeck",62
"2021-09-24","Friday","10:30","UnionDeckLower",49
"2021-09-24","Friday","10:30","UnionDeckUpper",16
"2021-09-24","Friday","10:30","WestDeck",54
"2021-09-24","Friday","11:00","ConeDeckFaculty/Staff",25
"2021-09-24","Friday","11:00","ConeDeckVisitor",12
"2021-09-24","Friday","11:00","CRIDeck",42
"2021-09-24","Friday","11:00","EastDeck1",36
"2021-09-24","Friday","11:00","EastDeck2/3",56
"2021-09-24","Friday","11:00","NorthDeck",67
"2021-09-24","Friday","11:00","SouthVillageDeck",62
"2021-09-24","Friday","11:00","UnionDeckLower",60
"2021-09-24","Friday","11:00","UnionDeckUpper",19
"2021-09-24","Friday","11:00","WestDeck",60
"2021-09-24","Friday","11:30","ConeDeckFaculty/Staff",25
"2021-09-24","Friday","11:30","ConeDeckVisitor",12
"2021-09-24","Friday","11:30","CRIDeck",41
"2021-09-24","Friday","11:30","EastDeck1",37
"2021-09-24","Friday","11:30","EastDeck2/3",52
"2021-09-24","Friday","11:30","NorthDeck",66
"2021-09-24","Friday","11:30","SouthVillageDeck",61
"2021-09-24","Friday","11:30","UnionDeckLower",56
"2021-09-24","Friday","11:30","UnionDeckUpper",29
"2021-09-24","Friday","11:30","WestDeck",57
"2021-09-24","Friday","12:00","ConeDeckFaculty/Staff",23
"2021-09-24","Friday","12:00","ConeDeckVisitor",12
"2021-09-24","Friday","12:00","CRIDeck",41
"2021-09-24","Friday","12:00","EastDeck1",36
"2021-09-24","Friday","12:00","EastDeck2/3",55
"2021-09-24","Friday","12:00","NorthDeck",65
"2021-09-24","Friday","12:00","SouthVillageDeck",61
"2021-09-24","Friday","12:00","UnionDeckLower",58
"2021-09-24","Friday","12:00","UnionDeckUpper",28
"2021-09-24","Friday","12:00","WestDeck",54
"2021-09-24","Friday","12:30","ConeDeckFaculty/Staff",21
"2021-09-24","Friday","12:30","ConeDeckVisitor",12
"2021-09-24","Friday","12:30","CRIDeck",42
"2021-09-24","Friday","12:30","EastDeck1",34
"2021-09-24","Friday","12:30","EastDeck2/3",47
"2021-09-24","Friday","12:30","NorthDeck",63
"2021-09-24","Friday","12:30","SouthVillageDeck",59
"2021-09-24","Friday","12:30","UnionDeckLower",54
"2021-09-24","Friday","12:30","UnionDeckUpper",27
"2021-09-24","Friday","12:30","WestDeck",48
"2021-09-24","Friday","13:00","ConeDeckFaculty/Staff",18
"2021-09-24","Friday","13:00","ConeDeckVisitor",13
"2021-09-24","Friday","13:00","CRIDeck",41
"2021-09-24","Friday","13:00","EastDeck1",34
"2021-09-24","Friday","13:00","EastDeck2/3",47
"2021-09-24","Friday","13:00","NorthDeck",62
"2021-09-24","Friday","13:00","SouthVillageDeck",59
"2021-09-24","Friday","13:00","UnionDeckLower",51
"2021-09-24","Friday","13:00","UnionDeckUpper",29
"2021-09-24","Friday","13:00","WestDeck",48
"2021-09-24","Friday","13:30","ConeDeckFaculty/Staff",16
"2021-09-24","Friday","13:30","ConeDeckVisitor",13
"2021-09-24","Friday","13:30","CRIDeck",33
"2021-09-24","Friday","13:30","EastDeck1",34
"2021-09-24","Friday","13:30","EastDeck2/3",40
"2021-09-24","Friday","13:30","NorthDeck",61
"2021-09-24","Friday","13:30","SouthVillageDeck",58
"2021-09-24","Friday","13:30","UnionDeckLower",46
"2021-09-24","Friday","13:30","UnionDeckUpper",28
"2021-09-24","Friday","13:30","WestDeck",45
"2021-09-24","Friday","14:00","ConeDeckFaculty/Staff",15
"2021-09-24","Friday","14:00","ConeDeckVisitor",13
"2021-09-24","Friday","14:00","CRIDeck",29
"2021-09-24","Friday","14:00","EastDeck1",33
"2021-09-24","Friday","14:00","EastDeck2/3",37
"2021-09-24","Friday","14:00","NorthDeck",60
"2021-09-24","Friday","14:00","SouthVillageDeck",56
"2021-09-24","Friday","14:00","UnionDeckLower",37
"2021-09-24","Friday","14:00","UnionDeckUpper",27
"2021-09-24","Friday","14:00","WestDeck",43
"2021-09-24","Friday","14:30","ConeDeckFaculty/Staff",12
"2021-09-24","Friday","14:30","ConeDeckVisitor",11
"2021-09-24","Friday","14:30","CRIDeck",20
"2021-09-24","Friday","14:30","EastDeck1",31
"2021-09-24","Friday","14:30","EastDeck2/3",29
"2021-09-24","Friday","14:30","NorthDeck",57
"2021-09-24","Friday","14:30","SouthVillageDeck",54
"2021-09-24","Friday","14:30","UnionDeckLower",25
"2021-09-24","Friday","14:30","UnionDeckUpper",24
"2021-09-24","Friday","14:30","WestDeck",37
"2021-09-24","Friday","15:00","ConeDeckFaculty/Staff",3
"2021-09-24","Friday","15:00","ConeDeckVisitor",9
"2021-09-24","Friday","15:00","CRIDeck",17
"2021-09-24","Friday","15:00","EastDeck1",28
"2021-09-24","Friday","15:00","EastDeck2/3",27
"2021-09-24","Friday","15:00","NorthDeck",53
"2021-09-24","Friday","15:00","SouthVillageDeck",51
"2021-09-24","Friday","15:00","UnionDeckLower",15
"2021-09-24","Friday","15:00","UnionDeckUpper",17
"2021-09-24","Friday","15:00","WestDeck",31
"2021-09-24","Friday","15:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","15:30","ConeDeckVisitor",9
"2021-09-24","Friday","15:30","CRIDeck",16
"2021-09-24","Friday","15:30","EastDeck1",26
"2021-09-24","Friday","15:30","EastDeck2/3",24
"2021-09-24","Friday","15:30","NorthDeck",48
"2021-09-24","Friday","15:30","SouthVillageDeck",50
"2021-09-24","Friday","15:30","UnionDeckLower",11
"2021-09-24","Friday","15:30","UnionDeckUpper",16
"2021-09-24","Friday","15:30","WestDeck",25
"2021-09-24","Friday","16:00","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","16:00","ConeDeckVisitor",8
"2021-09-24","Friday","16:00","CRIDeck",19
"2021-09-24","Friday","16:00","EastDeck1",22
"2021-09-24","Friday","16:00","EastDeck2/3",22
"2021-09-24","Friday","16:00","NorthDeck",47
"2021-09-24","Friday","16:00","SouthVillageDeck",49
"2021-09-24","Friday","16:00","UnionDeckLower",11
"2021-09-24","Friday","16:00","UnionDeckUpper",19
"2021-09-24","Friday","16:00","WestDeck",26
"2021-09-24","Friday","16:30","ConeDeckFaculty/Staff",0
"2021-09-24","Friday","16:30","ConeDeckVisitor",9
"2021-09-24","Friday","16:30","CRIDeck",22
"2021-09-24","Friday","16:30","EastDeck1",21
"2021-09-24","Friday","16:30","EastDeck2/3",20
"2021-09-24","Friday","16:30","NorthDeck",47
"2021-09-24","Friday","16:30","SouthVillageDeck",48
"2021-09-24","Friday","16:30","UnionDeckLower",12
"2021-09-24","Friday","16:30","UnionDeckUpper",21
"2021-09-24","Friday","16:30","WestDeck",27
"2021-09-24","Friday","17:00","ConeDeckFaculty/Staff",1
"2021-09-24","Friday","17:00","ConeDeckVisitor",11
"2021-09-24","Friday","17:00","CRIDeck",26
"2021-09-24","Friday","17:00","EastDeck1",18
"2021-09-24","Friday","17:00","EastDeck2/3",18
"2021-09-24","Friday","17:00","NorthDeck",48
"2021-09-24","Friday","17:00","SouthVillageDeck",49
"2021-09-24","Friday","17:00","UnionDeckLower",13
"2021-09-24","Friday","17:00","UnionDeckUpper",24
"2021-09-24","Friday","17:00","WestDeck",28
"2021-09-24","Friday","17:30","ConeDeckFaculty/Staff",3
"2021-09-24","Friday","17:30","ConeDeckVisitor",12
"2021-09-24","Friday","17:30","CRIDeck",31
"2021-09-24","Friday","17:30","EastDeck1",13
"2021-09-24","Friday","17:30","EastDeck2/3",15
"2021-09-24","Friday","17:30","NorthDeck",48
"2021-09-24","Friday","17:30","SouthVillageDeck",48
"2021-09-24","Friday","17:30","UnionDeckLower",15
"2021-09-24","Friday","17:30","UnionDeckUpper",28
"2021-09-24","Friday","17:30","WestDeck",29
"2021-09-24","Friday","18:00","ConeDeckFaculty/Staff",7
"2021-09-24","Friday","18:00","ConeDeckVisitor",16
"2021-09-24","Friday","18:00","CRIDeck",41
"2021-09-24","Friday","18:00","EastDeck1",12
"2021-09-24","Friday","18:00","EastDeck2/3",14
"2021-09-24","Friday","18:00","NorthDeck",50
